"date","close","volume","open","high","low"
"2017/10/02","6.4450","66703.0000","5.3900","7.2350","5.0601"
"2017/09/29","5.1600","38763.0000","4.8780","5.3100","4.8780"
"2017/09/28","4.9800","18306.0000","4.5717","5.0000","4.5717"
"2017/09/27","4.4999","7178.0000","4.4000","4.6000","4.2800"
"2017/09/26","4.3000","17073.0000","4.1100","4.5200","4.1100"
"2017/09/25","4.1100","16437.0000","4.2700","4.2800","3.9700"
"2017/09/22","4.2700","5703.0000","4.0100","4.3100","4.0100"
"2017/09/21","4.2900","51502.0000","4.4000","4.5700","4.2900"
"2017/09/20","4.4000","5583.0000","4.4800","4.4800","4.3800"
"2017/09/19","4.6000","21466.0000","4.2862","4.6700","4.2862"
"2017/09/18","4.3000","17657.0000","4.0500","4.4000","4.0010"
"2017/09/15","4.2500","50425.0000","4.0000","4.2500","3.9500"
"2017/09/14","4.0800","10638.0000","4.0300","4.1700","4.0100"
"2017/09/13","4.1300","41229.0000","3.9800","4.2500","3.9700"
"2017/09/12","3.9700","50180.0000","3.8500","4.1000","3.8250"
"2017/09/11","3.8000","8085.0000","3.9100","3.9800","3.7500"
"2017/09/08","3.9700","8286.0000","3.8200","4.0132","3.6899"
"2017/09/07","3.9000","55640.0000","3.8500","3.9000","3.7711"
"2017/09/06","3.9600","7306.0000","3.9500","3.9800","3.8500"
"2017/09/05","3.9200","8507.0000","3.7100","3.9299","3.7100"
"2017/09/01","3.8500","4872.0000","4.0000","4.0000","3.8500"
"2017/08/31","3.9600","22414.0000","3.6600","4.0000","3.6255"
"2017/08/30","3.6100","10396.0000","3.6300","3.7100","3.5800"
"2017/08/29","3.6200","1955.0000","3.5399","3.6500","3.5399"
"2017/08/28","3.5500","8556.0000","3.4800","3.6400","3.4775"
"2017/08/25","3.4800","10104.0000","3.5000","3.6000","3.4772"
"2017/08/24","3.6000","6365.0000","3.4927","3.6100","3.4927"
"2017/08/23","3.5100","9742.0000","3.6001","3.6838","3.4900"
"2017/08/22","3.5500","8544.0000","3.7020","3.7020","3.4900"
"2017/08/21","3.5100","7004.0000","3.4969","3.5100","3.4501"
"2017/08/18","3.6200","2757.0000","3.4552","3.6555","3.4552"
"2017/08/17","3.7000","591.0000","3.5300","3.7000","3.5300"
"2017/08/16","3.6499","2947.0000","3.6700","3.6800","3.5200"
"2017/08/15","3.6800","4775.0000","3.6900","3.7500","3.6700"
"2017/08/14","3.7200","2128.0000","3.6800","3.7200","3.6699"
"2017/08/11","3.6800","2158.0000","3.6800","3.7500","3.6799"
"2017/08/10","3.7700","2128.0000","3.7700","3.8100","3.7700"
"2017/08/09","3.7200","7465.0000","3.8564","3.8564","3.6800"
"2017/08/08","3.8600","8877.0000","3.8900","3.9490","3.8200"
"2017/08/07","3.9786","4045.0000","3.8100","3.9800","3.8100"
"2017/08/04","3.8300","12476.0000","3.7300","4.0200","3.6700"
"2017/08/03","3.7400","6293.0000","3.7500","3.8900","3.7100"
"2017/08/02","3.6900","1463.0000","3.7300","3.7300","3.6900"
"2017/08/01","3.7100","10163.0000","3.6800","3.7200","3.6100"
"2017/07/31","3.7400","11031.0000","3.7800","3.7800","3.5610"
"2017/07/28","3.7700","20637.0000","3.5000","3.8000","3.5000"
"2017/07/27","3.6200","12508.0000","3.5201","3.6500","3.5201"
"2017/07/26","3.7000","22627.0000","3.7800","3.7800","3.5400"
"2017/07/25","3.8100","9568.0000","3.8160","3.9100","3.7100"
"2017/07/24","3.9100","11395.0000","3.9400","3.9700","3.7000"
"2017/07/21","3.8600","12976.0000","3.9770","3.9800","3.8600"
"2017/07/20","3.9500","847.0000","3.9400","3.9500","3.9400"
"2017/07/19","4.0200","5506.0000","4.0200","4.0900","3.9354"
"2017/07/18","4.0201","4575.0000","3.9600","4.0600","3.9600"
"2017/07/17","4.0000","7549.0000","3.9700","4.0903","3.9700"
"2017/07/14","3.9100","33108.0000","4.0000","4.1200","3.8300"
"2017/07/13","3.8300","50389.0000","3.6100","4.0422","3.6100"
"2017/07/12","3.6501","25280.0000","3.8000","3.8000","3.6501"
"2017/07/11","3.7500","4608.0000","3.7500","3.8300","3.7200"
"2017/07/10","3.8400","7401.0000","4.0402","4.0402","3.8400"
"2017/07/07","3.9600","18524.0000","3.9100","4.0370","3.9100"
