"date","close","volume","open","high","low"
"2018/01/18","1.2600","908114.0000","1.2600","1.3166","1.2300"
"2018/01/17","1.2200","1585862.0000","1.2500","1.2700","1.1600"
"2018/01/16","1.2474","1728472.0000","1.3600","1.4000","1.2400"
"2018/01/12","1.3700","694448.0000","1.3800","1.4100","1.3500"
"2018/01/11","1.3800","694368.0000","1.4300","1.4300","1.3700"
"2018/01/10","1.4300","1283841.0000","1.4400","1.4400","1.3500"
"2018/01/09","1.3900","1888062.0000","1.5000","1.5300","1.3600"
"2018/01/08","1.5000","3377548.0000","1.6500","1.6800","1.4600"
"2018/01/05","1.4500","1137901.0000","1.5600","1.5600","1.4200"
"2018/01/04","1.5100","1651407.0000","1.5200","1.5900","1.4900"
"2018/01/03","1.4700","2972817.0000","1.6100","1.7200","1.4600"
"2018/01/02","1.4800","1448168.0000","1.4200","1.4800","1.3600"
"2017/12/29","1.3600","1410357.0000","1.4600","1.4800","1.3400"
"2017/12/28","1.4300","2393707.0000","1.5500","1.5800","1.3800"
"2017/12/27","1.5800","4986372.0000","1.6400","1.8400","1.5500"
"2017/12/26","1.5100","2279421.0000","1.6000","1.6400","1.5100"
"2017/12/22","1.4700","4144236.0000","1.4100","1.5700","1.3100"
"2017/12/21","1.6800","6529525.0000","1.8600","1.9400","1.6600"
"2017/12/20","1.8700","9634632.0000","2.0800","2.2000","1.6100"
"2017/12/19","1.8600","42705990.0000","2.6200","2.9400","1.7000"
"2017/12/18","2.2900","52270810.0000","1.9800","2.4500","1.6600"
"2017/12/15","1.0300","710796.0000","0.9303","1.1000","0.9256"
"2017/12/14","0.9420","228124.0000","0.9658","0.9892","0.9420"
"2017/12/13","0.9855","291348.0000","1.0000","1.0100","0.9300"
"2017/12/12","1.0200","45384.0000","1.0200","1.0400","1.0100"
"2017/12/11","1.0100","131280.0000","1.0800","1.0800","1.0100"
"2017/12/08","1.0610","33821.0000","1.0800","1.0936","1.0510"
"2017/12/07","1.0700","65326.0000","1.0600","1.0800","1.0300"
"2017/12/06","1.0600","57675.0000","1.0900","1.0900","1.0500"
"2017/12/05","1.1000","81109.0000","1.1100","1.1110","1.0800"
"2017/12/04","1.1200","79631.0000","1.1200","1.1500","1.1100"
"2017/12/01","1.1200","64352.0000","1.1500","1.1599","1.1100"
"2017/11/30","1.1600","189331.0000","1.1500","1.1900","1.1000"
"2017/11/29","1.1587","87435.0000","1.1900","1.2000","1.1500"
"2017/11/28","1.1800","147409.0000","1.3100","1.3100","1.1800"
"2017/11/27","1.2800","438001.0000","1.2100","1.3400","1.2000"
"2017/11/24","1.2055","27497.0000","1.2200","1.2200","1.1869"
"2017/11/22","1.1899","28637.0000","1.1800","1.2101","1.1700"
"2017/11/21","1.1600","51766.0000","1.1400","1.2230","1.1400"
"2017/11/20","1.1400","31889.0000","1.1300","1.1660","1.1300"
"2017/11/17","1.1300","48193.0000","1.1500","1.1732","1.1300"
"2017/11/16","1.1400","101537.0000","1.1500","1.1549","1.1300"
"2017/11/15","1.1400","54703.0000","1.2100","1.2100","1.1300"
"2017/11/14","1.1600","61818.0000","1.1956","1.1956","1.1500"
"2017/11/13","1.2000","44843.0000","1.2700","1.2700","1.1800"
"2017/11/10","1.2600","291275.0000","1.1500","1.2700","1.1398"
"2017/11/09","1.1500","137456.0000","1.1800","1.1900","1.1300"
"2017/11/08","1.1560","162290.0000","1.2110","1.2353","1.1000"
"2017/11/07","1.2100","86108.0000","1.2700","1.2899","1.2100"
"2017/11/06","1.2600","15999.0000","1.2600","1.3064","1.2600"
"2017/11/03","1.2700","37014.0000","1.2600","1.3100","1.2400"
"2017/11/02","1.2450","59043.0000","1.2400","1.2500","1.2400"
"2017/11/01","1.2790","72888.0000","1.2799","1.2799","1.2210"
"2017/10/31","1.2700","46420.0000","1.2500","1.2900","1.2400"
"2017/10/30","1.2500","77231.0000","1.2800","1.3000","1.2200"
"2017/10/27","1.2800","238238.0000","1.2400","1.3900","1.2400"
"2017/10/26","1.2200","83762.0000","1.2500","1.2500","1.2100"
"2017/10/25","1.2300","53665.0000","1.2676","1.2900","1.2200"
"2017/10/24","1.2499","65941.0000","1.2510","1.2699","1.2400"
"2017/10/23","1.2800","42597.0000","1.2800","1.2964","1.2600"
"2017/10/20","1.3000","70257.0000","1.3500","1.3500","1.2736"
"2017/10/19","1.3500","76022.0000","1.3600","1.3800","1.3300"
"2017/10/18","1.3600","86030.0000","1.3500","1.4299","1.3200"
"2017/10/17","1.3600","78559.0000","1.4500","1.4500","1.3500"
"2017/10/16","1.4550","57944.0000","1.4500","1.4594","1.4500"
"2017/10/13","1.4500","111265.0000","1.4800","1.4945","1.4200"
"2017/10/12","1.4505","133720.0000","1.5130","1.5130","1.4500"
"2017/10/11","1.4700","59227.0000","1.4500","1.4992","1.4490"
"2017/10/10","1.4657","137415.0000","1.4800","1.5100","1.4300"
"2017/10/09","1.4700","154928.0000","1.6000","1.6000","1.3900"
"2017/10/06","1.5800","677219.0000","1.5000","1.6225","1.4800"
"2017/10/05","1.4800","77964.0000","1.4600","1.4870","1.4600"
"2017/10/04","1.4600","338203.0000","1.4500","1.5300","1.4400"
"2017/10/03","1.4585","458502.0000","1.4000","1.4701","1.4000"
"2017/10/02","1.3900","326820.0000","1.3900","1.4300","1.3400"
"2017/09/29","1.3700","403418.0000","1.2600","1.3900","1.2344"
"2017/09/28","1.2700","126111.0000","1.2500","1.3000","1.2300"
"2017/09/27","1.2800","252059.0000","1.2500","1.2800","1.2110"
"2017/09/26","1.2500","30473.0000","1.2400","1.2600","1.2200"
"2017/09/25","1.2500","53360.0000","1.2500","1.2600","1.2300"
