datetime,close,volume,open,high,low,missing
2014-03-19,24.4,62466.0,23.68,24.552,23.36,0.0
2014-03-20,23.44,52847.0,24.24,24.2408,23.2,0.0
2014-03-21,22.4,79430.0,23.76,23.76,22.16,0.0
2014-03-24,21.76,83271.0,22.64,22.72,20.72,0.0
2014-03-25,20.96,40858.0,21.76,22.32,20.8,0.0
2014-03-26,20.16,51435.0,21.04,21.36,19.84,0.0
2014-03-27,20.0,41005.0,20.32,20.56,19.52,0.0
2014-03-28,19.84,33845.0,20.24,20.4,18.88,0.0
2014-03-31,21.04,81297.0,21.6,21.6,19.84,0.0
2014-04-01,22.16,63574.0,21.28,22.64,21.164,0.0
2014-04-02,21.68,44647.0,22.16,22.48,21.28,0.0
2014-04-03,18.32,680531.0,19.2,19.84,18.0,0.0
2014-04-04,17.36,207096.0,18.72,18.9568,16.88,0.0
2014-04-07,16.64,158514.0,18.0,18.032,16.24,0.0
2014-04-08,16.24,140746.0,16.8,16.8,15.92,0.0
2014-04-09,17.92,198105.0,16.56,18.56,16.56,0.0
2014-04-10,17.28,58669.0,17.92,18.72,16.8,0.0
2014-04-11,16.24,80239.0,16.64,17.36,16.08,0.0
2014-04-14,16.16,84071.0,16.64,17.04,16.0,0.0
2014-04-15,16.8,103484.0,16.4,16.88,16.0,0.0
2014-04-16,18.48,88888.0,16.96,18.72,16.4,0.0
2014-04-17,17.84,42009.0,18.48,18.8,17.6,0.0
2014-04-18,17.84,42009.0,18.48,18.8,17.6,1.0
2014-04-21,17.44,31377.0,18.0,18.08,17.2,0.0
2014-04-22,17.44,34189.0,17.52,18.2392,17.28,0.0
2014-04-23,17.52,22214.0,17.52,17.68,17.04,0.0
2014-04-24,17.36,21166.0,17.76,17.84,16.96,0.0
2014-04-25,16.96,46482.0,17.04,17.68,16.4,0.0
2014-04-28,16.64,39506.0,17.28,17.52,16.16,0.0
2014-04-29,16.8,36617.0,16.64,16.96,16.08,0.0
2014-04-30,16.72,25748.0,16.8,16.936,16.24,0.0
2014-05-01,17.04,26101.0,16.8,17.6,16.32,0.0
2014-05-02,17.12,12496.0,17.04,17.252,16.56,0.0
2014-05-05,17.42,22695.0,17.2,17.52,16.64,0.0
2014-05-06,16.8,21276.0,17.2,17.44,16.72,0.0
2014-05-07,15.84,99766.0,16.8,16.8,15.84,0.0
2014-05-08,15.36,72566.0,15.84,16.32,14.8008,0.0
2014-05-09,15.28,24505.0,15.36,15.6,15.04,0.0
2014-05-12,15.52,18603.0,15.68,16.32,15.36,0.0
2014-05-13,15.6,14428.0,15.6,15.84,15.5992,0.0
2014-05-14,15.6,11498.0,15.6,16.0,15.6,0.0
2014-05-15,15.04,28073.0,15.36,15.76,14.56,0.0
2014-05-16,15.76,22792.0,15.44,15.84,14.56,0.0
2014-05-19,15.68,13924.0,15.824,16.0,15.5072,0.0
2014-05-20,15.68,19242.0,15.44,16.32,15.28,0.0
2014-05-21,15.44,6801.0,15.52,15.68,15.36,0.0
2014-05-22,15.36,14291.0,15.6,15.744,15.28,0.0
2014-05-23,15.6,20273.0,15.44,15.84,15.28,0.0
2014-05-26,15.6,20273.0,15.44,15.84,15.28,1.0
2014-05-27,16.16,54529.0,15.92,16.56,15.6,0.0
2014-05-28,16.56,23640.0,16.24,16.8,16.0,0.0
2014-05-29,17.4,53749.0,16.4,17.72,16.4,0.0
2014-05-30,16.64,46653.0,17.2,17.3592,16.32,0.0
2014-06-02,16.48,15968.0,16.4,16.64,16.16,0.0
2014-06-03,16.56,14764.0,16.32,16.72,16.16,0.0
2014-06-04,17.04,19390.0,16.56,17.12,16.48,0.0
2014-06-05,17.12,23764.0,16.8,17.44,16.8,0.0
2014-06-06,17.28,10765.0,17.36,17.44,16.88,0.0
2014-06-09,17.36,21312.0,17.36,17.92,17.12,0.0
2014-06-10,17.52,15291.0,17.44,17.68,16.96,0.0
2014-06-11,17.68,18128.0,17.52,17.68,17.2,0.0
2014-06-12,17.84,25833.0,17.68,18.4,17.52,0.0
2014-06-13,18.08,12158.0,17.68,18.16,17.6,0.0
2014-06-16,18.0,43012.0,18.0,18.4,17.84,0.0
2014-06-17,18.4,37245.0,18.0,18.4,17.5992,0.0
2014-06-18,18.56,42135.0,18.4,18.8,18.0,0.0
2014-06-19,18.48,27461.0,18.48,18.8,18.0,0.0
